Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-443-2,Presley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/4/2020,Owner/Guardian Surrender,4/11/2020,Adoption,39,10,39
GPG-A-565,Meeka,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,3/4/2020,Transfer In,3/15/2020,Adoption,11,1,11
GPG-A-566,Dobbie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/4/2020,Transfer In,5/13/2020,Adoption,70,9,70
GPG-A-567,Cash Money,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/4/2020,Stray,4/22/2020,Adoption,50,10,40
GPG-A-563,Tamara,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/5/2020,Transfer In,4/6/2020,Adoption,32,11,32
GPG-A-562,Dimitri,Dog,Shiba Inu,Adult Dog (6 months+),Adopted,3/5/2020,Transfer In,3/12/2020,Adoption,8,3,8
GPG-A-561,Mallory,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/5/2020,Transfer In,3/28/2020,Adoption,23,4,23
GPG-A-564,SpyChase,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,3/6/2020,Transfer In,4/23/2020,Adoption,48,4,48
GPG-A-225-2,Crawford,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/8/2020,Return,4/8/2020,Adoption,31,0,31
GPG-A-494-3,Gentilly,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,3/9/2020,Owner/Guardian Surrender,3/11/2020,Adoption,3,3,3
GPG-A-431-3,Raffi,Dog,Mastiff,Adult Dog (6 months+),Adopted,3/9/2020,Return,3/26/2020,Adoption,18,0,18
GPG-A-573,Netta,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,3/10/2020,Transfer In,3/23/2020,Adoption,14,0,14
GPG-A-577,Koolaid,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/10/2020,Stray,3/24/2020,Adoption,15,4,13
GPG-A-574,Roger,Dog,"Corgi, Cardigan Welsh",Adult Dog (6 months+),Adopted,3/11/2020,Transfer In,3/12/2020,Adoption,2,1,2
GPG-A-576,Rosetta,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/12/2020,Transfer In,4/16/2020,Adoption,36,3,36
GPG-A-580,Ortyl,Dog,Rottweiler,Adult Dog (6 months+),Adopted,3/12/2020,Stray,3/19/2020,Adoption,8,5,4
GPG-A-578,Asia,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/12/2020,Transfer In,5/28/2020,Adoption,78,3,78
GPG-A-579,Francisca,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,3/12/2020,Transfer In,3/26/2020,Adoption,14,4,14
GPG-A-575,Robby,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/12/2020,Transfer In,4/12/2020,Adoption,31,3,31
GPG-A-581,Flora,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/13/2020,Transfer In,3/20/2020,Adoption,7,2,6
GPG-A-582,Tug,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,3/13/2020,Transfer In,3/28/2020,Adoption,15,3,13
GPG-A-583,Zebo,Dog,Hound,Adult Dog (6 months+),Adopted,3/13/2020,Transfer In,3/24/2020,Adoption,11,1,11
GPG-A-460-2,Neytiri,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/13/2020,Return,3/24/2020,Adoption,11,0,11
GPG-A-497-2,Kansas,Dog,Bernese Mountain Dog,Adult Dog (6 months+),Adopted,3/13/2020,Return,3/31/2020,Adoption,18,0,18
GPG-A-400-2,Keith,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/15/2020,Owner/Guardian Surrender,4/4/2020,Adoption,21,0,21
GPG-A-355-2,Jeweline,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/15/2020,Owner/Guardian Surrender,3/31/2020,Adoption,17,3,17
GPG-A-584,Alfonzo,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,3/16/2020,Transfer In,3/20/2020,Adoption,5,2,5
GPG-A-585,Argo,Dog,"Retriever, Yellow Labrador",Adult Dog (6 months+),Adopted,3/16/2020,Transfer In,4/2/2020,Adoption,17,2,17
GPG-A-586,Eileen,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/16/2020,Transfer In,6/21/2020,Adoption,97,2,97
GPG-A-587,Colene,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/16/2020,Transfer In,4/23/2020,Adoption,38,13,38
GPG-A-588,Soldier,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/16/2020,Transfer In,5/13/2020,Adoption,59,2,59
GPG-A-540-2,Hero,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/23/2020,Return,3/29/2020,Adoption,7,0,7
GPG-A-590,Dylan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/24/2020,Transfer In,4/9/2020,Adoption,17,2,16
GPG-A-593,Vicky,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,3/24/2020,Transfer In,4/5/2020,Adoption,13,2,12
GPG-A-589,Nicholas,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/24/2020,Transfer In,3/26/2020,Adoption,1,3,1
GPG-A-592,Emory,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,3/24/2020,Transfer In,7/12/2020,Adoption,111,2,88
GPG-A-591,Bryson,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,3/24/2020,Transfer In,4/27/2020,Adoption,35,2,34
GPG-A-595,Bandet,Dog,Dalmatian,Adult Dog (6 months+),Adopted,3/25/2020,Owner/Guardian Surrender,4/13/2020,Adoption,20,0,20
GPG-A-478-2,Nas,Dog,"Mastiff, Cane Corso",Adult Dog (6 months+),Adopted,3/26/2020,Return,3/27/2020,Adoption,2,0,2
GPG-A-602,Honey,Dog,"Poodle, Standard",Adult Dog (6 months+),Adopted,3/27/2020,Transfer In,4/23/2020,Adoption,28,0,18
GPG-A-579-2,Francisca,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,3/31/2020,Return,4/2/2020,Adoption,2,0,2
GPG-A-610,Jamison,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/5/2020,Owner/Guardian Surrender,4/15/2020,Adoption,11,0,11
GPG-A-633,Issac Newton,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/7/2020,Stray,4/29/2020,Adoption,22,0,22
GPG-A-634,Charles Darwin,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/7/2020,Stray,4/29/2020,Adoption,22,0,22
GPG-A-635,Albert Einstein,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/7/2020,Stray,4/28/2020,Adoption,21,0,21
GPG-A-636,Rosalind Franklin,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/7/2020,Stray,4/30/2020,Adoption,23,0,23
GPG-A-355-3,Jeweline,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/8/2020,Return,4/17/2020,Adoption,10,0,10
GPG-A-608,Darcey,Dog,Beagle,Adult Dog (6 months+),Adopted,4/8/2020,Transfer In,4/18/2020,Adoption,10,1,10
GPG-A-607,Midge,Dog,Beagle,Adult Dog (6 months+),Adopted,4/8/2020,Transfer In,4/19/2020,Adoption,11,1,11
GPG-A-606,Trisha,Dog,Beagle,Adult Dog (6 months+),Adopted,4/8/2020,Transfer In,4/21/2020,Adoption,13,1,13
GPG-A-605,Diffie,Dog,Beagle,Adult Dog (6 months+),Adopted,4/8/2020,Transfer In,4/10/2020,Adoption,2,1,2
GPG-A-611,Osborn,Dog,"Terrier, Cairn",Adult Dog (6 months+),Adopted,4/8/2020,Transfer In,4/10/2020,Adoption,2,0,2
GPG-A-609,Claude,Dog,"Retriever, Yellow Labrador",Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/17/2020,Adoption,9,1,9
GPG-A-604,Wade,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/9/2020,Adoption,1,1,1
GPG-A-612,Bullwinkle,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/23/2020,Adoption,15,1,15
GPG-A-613,Rocky,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/19/2020,Adoption,11,1,11
GPG-A-614,Barton,Dog,Shepherd,Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/26/2020,Adoption,18,1,18
GPG-A-615,Speck,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,4/22/2020,Adoption,14,1,14
GPG-A-616,Hayden,Dog,Shepherd,Adult Dog (6 months+),Adopted,4/9/2020,Transfer In,5/29/2020,Adoption,50,1,50
GPG-A-443-3,Presley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/11/2020,Return,4/16/2020,Adoption,5,0,5
GPG-A-642,Panger,Dog,"Retriever, Labrador",Adult Dog (6 months+),Redeemed,4/14/2020,Owner/Guardian Surrender,4/14/2020,Return to Owner/Guardian,1,1,1
GPG-A-646,Aristotle,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/14/2020,Stray,5/1/2020,Adoption,17,0,17
GPG-A-644,Hawking,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/15/2020,Stray,4/25/2020,Adoption,11,0,11
GPG-A-645,Sally Ride,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/15/2020,Stray,4/30/2020,Adoption,16,0,16
GPG-A-497-3,Kansas,Dog,Bernese Mountain Dog,Adult Dog (6 months+),Adopted,4/16/2020,Owner/Guardian Surrender,5/2/2020,Adoption,16,0,16
GPG-A-652,Miles,Dog,Mastiff,Adult Dog (6 months+),Adopted,4/17/2020,Owner/Guardian Surrender,4/27/2020,Adoption,10,10,10
GPG-A-584-2,Alfonzo,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/17/2020,Owner/Guardian Surrender,4/26/2020,Adoption,9,0,9
GPG-A-659,George Bailey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/18/2020,Owner/Guardian Surrender,5/3/2020,Adoption,16,0,16
GPG-A-101-2,Remington,Dog,Pointer,Adult Dog (6 months+),Adopted,4/18/2020,Return,4/19/2020,Adoption,2,0,2
GPG-A-101-3,Remington,Dog,Pointer,Adult Dog (6 months+),Adopted,4/19/2020,Return,4/20/2020,Adoption,2,0,2
GPG-A-513-2,Channing Tatum,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Adopted,4/20/2020,Return,10/19/2020,Adoption,182,12,31
GPG-A-285-3,Chico,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,4/21/2020,Return,5/9/2020,Adoption,19,0,19
GPG-A-655,Ronan,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,4/21/2020,Owner/Guardian Surrender,4/22/2020,Adoption,2,2,2
GPG-A-653,Beckham,Dog,"Retriever, Golden",Adult Dog (6 months+),Adopted,4/21/2020,Owner/Guardian Surrender,4/27/2020,Adoption,7,2,6
GPG-A-660,Leaf,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/21/2020,Owner/Guardian Surrender,5/2/2020,Adoption,12,0,12
GPG-A-661,Nubins-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,4/23/2020,Stray,4/23/2020,Return to Owner/Guardian,1,1,0
GPG-A-662,Queenie-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,4/23/2020,Stray,4/23/2020,Return to Owner/Guardian,1,1,0
GPG-A-668,Victoria,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,4/28/2020,Transfer In,5/1/2020,Adoption,3,1,3
GPG-A-669,Saffron aka Sally - RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,4/28/2020,Transfer In,5/30/2020,Return to Owner/Guardian,32,1,3
GPG-A-670,Baylee,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/28/2020,Owner/Guardian Surrender,5/6/2020,Adoption,8,1,8
GPG-A-584-3,Alfonzo,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,4/29/2020,Return,4/30/2020,Adoption,2,0,2
GPG-A-659-2,George Bailey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/6/2020,Return,5/12/2020,Adoption,6,0,6
GPG-A-687,Leeza,Dog,Akita,Adult Dog (6 months+),Adopted,5/6/2020,Owner/Guardian Surrender,5/7/2020,Adoption,1,1,1
GPG-A-688,Zealand,Dog,Akita,Adult Dog (6 months+),Adopted,5/6/2020,Owner/Guardian Surrender,5/7/2020,Adoption,1,1,1
GPG-A-681,Big Boi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/7/2020,Stray,10/9/2020,Adoption,156,1,135
GPG-A-689,Breyer,Dog,Akita,Adult Dog (6 months+),Adopted,5/7/2020,Owner/Guardian Surrender,5/8/2020,Adoption,2,1,2
GPG-A-686,Natsu,Dog,Akita,Adult Dog (6 months+),Adopted,5/7/2020,Owner/Guardian Surrender,6/12/2020,Adoption,37,2,37
GPG-A-680,Odin,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/7/2020,Transfer In,5/8/2020,Adoption,2,1,2
GPG-A-497-4,Kansas,Dog,Bernese Mountain Dog,Adult Dog (6 months+),Adopted,5/8/2020,Return,5/16/2020,Adoption,8,0,8
GPG-A-697,Ronald,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,5/12/2020,Owner/Guardian Surrender,8/28/2020,Adoption,109,2,109
GPG-A-642-2,Panger,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,5/12/2020,Owner/Guardian Surrender,5/14/2020,Adoption,2,2,2
GPG-A-703,Bubba,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,5/13/2020,Stray,6/14/2020,Adoption,32,2,31
GPG-A-285-4,Chico,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,5/15/2020,Return,5/17/2020,Adoption,3,0,3
GPG-A-704,Jenni,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/15/2020,Stray,6/1/2020,Adoption,17,1,17
GPG-A-705,Cass,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/15/2020,Stray,5/28/2020,Adoption,14,1,13
GPG-A-722,Legend,Dog,Bulldog,Adult Dog (6 months+),Euthanasia,5/18/2020,Transfer In,6/19/2020,Euthanasia,33,23,17
GPG-A-717,Flyer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/20/2020,Transfer In,6/22/2020,Adoption,34,1,34
GPG-A-723,Champ,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,5/20/2020,Owner/Guardian Surrender,6/5/2020,Adoption,16,0,16
GPG-A-614-2,Barton,Dog,Shepherd,Adult Dog (6 months+),Adopted,5/20/2020,Owner/Guardian Surrender,6/18/2020,Adoption,29,1,29
GPG-A-607-2,Midge,Dog,Beagle,Adult Dog (6 months+),Adopted,5/20/2020,Owner/Guardian Surrender,5/24/2020,Adoption,4,0,4
GPG-A-353-2,Clint,Dog,Papillon,Adult Dog (6 months+),Adopted,5/21/2020,Owner/Guardian Surrender,5/31/2020,Adoption,11,0,11
GPG-A-736,Azul,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/21/2020,Stray,6/5/2020,Adoption,15,0,14
GPG-A-737,Tiller,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,5/27/2020,Transfer In,6/2/2020,Adoption,6,1,6
GPG-A-738,Chapita,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/27/2020,Transfer In,6/10/2020,Adoption,15,2,14
GPG-A-739,Caspian,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/27/2020,Transfer In,6/19/2020,Adoption,24,2,23
GPG-A-740,Kabal,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,5/27/2020,Owner/Guardian Surrender,5/29/2020,Adoption,2,1,2
GPG-A-469-2,Kaizer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,5/29/2020,Owner/Guardian Surrender,6/20/2020,Adoption,22,1,22
GPG-A-747,Joyette,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,5/29/2020,Stray,6/14/2020,Adoption,16,1,15
GPG-A-748,Emmeline,Dog,Husky,Adult Dog (6 months+),Adopted,5/30/2020,Stray,6/22/2020,Adoption,24,1,19
GPG-A-752,Mingo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/3/2020,Transfer In,7/5/2020,Adoption,33,1,32
GPG-A-751,Silo,Dog,Bulldog,Adult Dog (6 months+),Adopted,6/3/2020,Transfer In,6/11/2020,Adoption,9,2,7
GPG-A-750,Saint,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/3/2020,Transfer In,6/23/2020,Adoption,21,3,18
GPG-A-575-2,Robby,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/3/2020,Owner/Guardian Surrender,6/16/2020,Adoption,14,1,14
GPG-A-348-2,Sasha,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,6/3/2020,Owner/Guardian Surrender,6/3/2020,Return to Owner/Guardian,1,1,1
GPG-A-766,Dude,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,6/9/2020,Owner/Guardian Surrender,7/13/2020,Adoption,35,0,29
GPG-A-767,Jace,Dog,"Hound, Bloodhound",Adult Dog (6 months+),Adopted,6/9/2020,Owner/Guardian Surrender,6/20/2020,Adoption,11,1,11
GPG-A-768,Axle,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,6/9/2020,Owner/Guardian Surrender,6/25/2020,Adoption,16,1,9
GPG-A-769,Bijou,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,6/9/2020,Owner/Guardian Surrender,6/18/2020,Adoption,9,2,9
GPG-A-770,Betsy,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,6/9/2020,Owner/Guardian Surrender,6/20/2020,Adoption,11,1,11
GPG-A-71-2,Payton,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/10/2020,Owner/Guardian Surrender,6/14/2020,Adoption,5,1,5
GPG-A-236-2,Amber,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/10/2020,Owner/Guardian Surrender,6/15/2020,Adoption,6,0,6
GPG-A-573-2,Netta,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,6/14/2020,Owner/Guardian Surrender,6/19/2020,Adoption,6,0,6
GPG-A-776,Navi,Dog,"Malinois, Belgian",Adult Dog (6 months+),Adopted,6/16/2020,Transfer In,6/19/2020,Adoption,4,0,4
GPG-A-777,Champion,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/16/2020,Transfer In,6/25/2020,Adoption,10,2,10
GPG-A-779,Stone,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/16/2020,Stray,6/28/2020,Adoption,12,5,9
GPG-A-780,Bailer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/16/2020,Stray,11/19/2020,Adoption,157,5,151
GPG-A-236-3,Amber,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/19/2020,Return,6/24/2020,Adoption,5,0,5
GPG-A-52-2,Al,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/20/2020,Return,9/15/2020,Adoption,87,0,87
GPG-A-790,Chomper,Dog,"Hound, Irish Wolfhound",Adult Dog (6 months+),Adopted,6/23/2020,Stray,7/1/2020,Adoption,9,1,8
GPG-A-573-3,Netta,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,6/23/2020,Return,7/2/2020,Adoption,10,0,10
GPG-A-791,Disa,Dog,Beagle,Adult Dog (6 months+),Adopted,6/24/2020,Owner/Guardian Surrender,7/2/2020,Adoption,8,1,8
GPG-A-792,Jayla,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/24/2020,Transfer In,6/30/2020,Adoption,7,3,7
GPG-A-606-2,Trisha,Dog,Beagle,Adult Dog (6 months+),Adopted,6/25/2020,Owner/Guardian Surrender,7/3/2020,Adoption,9,0,9
GPG-A-795,Steffi,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,6/26/2020,Stray,7/1/2020,Adoption,6,1,5
GPG-A-798,Griswald,Dog,"Bulldog, English",Adult Dog (6 months+),Adopted,6/26/2020,Transfer In,6/30/2020,Adoption,5,1,4
GPG-A-768-2,Axle,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,6/28/2020,Return,7/5/2020,Adoption,8,0,8
GPG-A-779-2,Stone,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,6/29/2020,Return,10/13/2020,Adoption,107,1,107
GPG-A-747-2,Joyette,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,6/30/2020,Owner/Guardian Surrender,7/11/2020,Adoption,11,0,11
GPG-A-801,Patrice,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/2/2020,Transfer In,7/17/2020,Adoption,16,2,16
GPG-A-800,Muser,Dog,"Spaniel, Brittany",Adult Dog (6 months+),Adopted,7/2/2020,Transfer In,7/7/2020,Adoption,6,1,6
GPG-A-799,Mr. Worldwide,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/2/2020,Transfer In,7/14/2020,Adoption,13,1,13
GPG-A-809,Allie,Dog,Beagle,Adult Dog (6 months+),Adopted,7/2/2020,Transfer In,7/25/2020,Adoption,23,1,18
GPG-A-818,Marco,Dog,Husky,Adult Dog (6 months+),Adopted,7/3/2020,Stray,8/5/2020,Adoption,34,1,29
GPG-A-831,Gator,Dog,"Chihuahua, Long Coat",Adult Dog (6 months+),Adopted,7/8/2020,Owner/Guardian Surrender,7/24/2020,Adoption,17,0,17
GPG-A-832,Pamela,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/8/2020,Owner/Guardian Surrender,7/13/2020,Adoption,6,1,6
GPG-A-839,T-Pain,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/9/2020,Stray,7/26/2020,Adoption,18,1,17
GPG-A-790-2,Chomper,Dog,"Hound, Irish Wolfhound",Adult Dog (6 months+),Adopted,7/10/2020,Return,7/11/2020,Adoption,2,0,2
GPG-A-736-2,Azul,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/10/2020,Owner/Guardian Surrender,7/24/2020,Adoption,15,0,15
GPG-A-842,Tulsi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/10/2020,Transfer In,8/4/2020,Adoption,25,0,16
GPG-A-843,Jexley Pickle,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/10/2020,Transfer In,7/25/2020,Adoption,16,0,12
GPG-A-844,Dudley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2020,Transfer In,7/21/2020,Adoption,9,0,9
GPG-A-845,Cleopatra,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/13/2020,Transfer In,7/24/2020,Adoption,12,0,12
GPG-A-841,Lennie,Dog,Cattle Dog,Adult Dog (6 months+),Adopted,7/14/2020,Stray,7/26/2020,Adoption,13,0,7
GPG-A-846,Bodhi,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/14/2020,Transfer In,7/18/2020,Adoption,5,3,5
GPG-A-847,Blaine,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/14/2020,Transfer In,9/8/2020,Adoption,57,2,57
GPG-A-848,Torrence,Dog,Mastiff,Adult Dog (6 months+),Adopted,7/14/2020,Transfer In,7/18/2020,Adoption,5,2,5
GPG-A-849,Bluey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/14/2020,Owner/Guardian Surrender,7/31/2020,Adoption,18,2,18
GPG-A-801-2,Patrice,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,7/18/2020,Return,10/4/2020,Adoption,79,0,79
GPG-A-857,Sophy,Dog,Pekingese,Adult Dog (6 months+),Adopted,7/18/2020,Transfer In,7/22/2020,Adoption,5,0,5
GPG-A-861,Sherri,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,11/3/2020,Adoption,107,4,104
GPG-A-862,Mint Julep,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/22/2020,Adoption,33,3,31
GPG-A-863,Manhattan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/21/2020,Adoption,33,3,30
GPG-A-864,Old Fashioned,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/27/2020,Adoption,38,3,36
GPG-A-865,Strawberry Daiquiri,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/21/2020,Adoption,33,3,30
GPG-A-866,Cosmopolitan,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,9/7/2020,Adoption,50,3,47
GPG-A-867,Paloma,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/23/2020,Adoption,35,3,32
GPG-A-868,Mai Tai,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/20/2020,Owner/Guardian Surrender,8/24/2020,Adoption,35,3,33
GPG-A-859,Sturge,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/22/2020,Transfer In,10/1/2020,Adoption,72,3,72
GPG-A-858,Zoran,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/22/2020,Transfer In,8/31/2020,Adoption,41,3,41
GPG-A-869,Cyrus,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/22/2020,Owner/Guardian Surrender,7/25/2020,Adoption,3,0,3
GPG-A-860,Victor,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/22/2020,Transfer In,7/31/2020,Adoption,10,1,10
GPG-A-874,Tyga,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/22/2020,Owner/Guardian Surrender,8/1/2020,Adoption,11,1,11
GPG-A-875,Larson,Dog,"Poodle, Miniature",Adult Dog (6 months+),Adopted,7/22/2020,Transfer In,7/25/2020,Adoption,3,0,3
GPG-A-870,Arlo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,7/23/2020,Stray,8/3/2020,Adoption,12,12,0
GPG-A-882,Nico,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,7/23/2020,Stray,8/6/2020,Adoption,15,0,14
GPG-A-884,LaRona,Dog,Chinese Shar-Pei,Adult Dog (6 months+),Adopted,7/25/2020,Stray,11/5/2020,Adoption,104,5,99
GPG-A-846-2,Bodhi,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,7/26/2020,Return,8/6/2020,Adoption,11,0,11
